patch_id,timestamp,temperature,rainfall,soil_moisture,vib_rms,porepressure,displacement,label_rockfall_within_month
551,2023-08-01,30.19,62.13,0.529,0.84,63.69,0.0,0
551,2023-09-01,31.43,70.15,0.645,0.974,76.28,2.94,0
551,2023-10-01,31.76,42.09,0.464,0.884,58.84,0.0,0
551,2023-11-01,33.19,30.62,0.325,0.661,42.42,0.0,0
551,2023-12-01,32.88,26.51,0.357,0.687,44.49,0.0,0
551,2024-01-01,31.3,8.61,0.212,0.249,36.32,0.0,0
551,2024-02-01,29.4,18.39,0.349,0.285,58.06,1.51,0
551,2024-03-01,27.15,10.95,0.213,0.333,30.87,3.62,0
551,2024-04-01,29.66,22.11,0.355,0.735,57.89,0.0,0
551,2024-05-01,25.64,6.39,0.254,0.358,38.57,0.77,0
551,2024-06-01,25.13,50.8,0.53,1.203,61.87,2.89,0
551,2024-07-01,29.83,42.41,0.402,0.81,54.93,0.94,0
551,2024-08-01,28.39,57.81,0.548,0.998,69.19,1.29,0
551,2024-09-01,31.7,41.82,0.449,0.921,61.07,0.64,0
551,2024-10-01,27.72,11.76,0.241,0.129,42.94,0.0,0
551,2024-11-01,33.58,15.88,0.252,0.673,40.67,1.77,0
551,2024-12-01,33.06,5.05,0.2,0.123,36.99,0.0,0
552,2020-01-01,32.26,13.05,0.239,0.268,39.3,0.0,0
552,2020-02-01,34.41,10.2,0.32,0.307,40.26,0.6,0
552,2020-03-01,32.11,26.73,0.455,0.784,59.16,2.82,0
552,2020-04-01,32.04,28.08,0.394,0.549,55.52,0.17,0
552,2020-05-01,29.76,24.34,0.228,0.19,37.21,1.11,0
552,2020-06-01,32.54,63.7,0.625,1.054,73.79,0.0,0
552,2020-07-01,30.61,62.59,0.674,0.892,83.82,1.14,0
552,2020-08-01,26.85,77.52,0.696,1.097,80.15,0.0,0
552,2020-09-01,27.41,56.77,0.559,1.318,64.94,2.41,0
552,2020-10-01,25.29,34.1,0.501,0.7,70.09,1.7,0
552,2020-11-01,32.61,36.08,0.387,0.465,51.28,0.0,0
552,2020-12-01,27.64,6.8,0.264,0.308,44.53,1.35,0
552,2021-01-01,27.22,23.39,0.343,0.338,41.83,0.0,0
552,2021-02-01,25.44,9.54,0.2,0.491,27.36,0.0,0
552,2021-03-01,25.24,18.06,0.415,0.598,51.77,0.76,0
552,2021-04-01,29.27,12.95,0.253,0.175,42.18,0.91,0
552,2021-05-01,27.08,10.14,0.278,0.44,37.47,0.0,0
552,2021-06-01,30.66,79.62,0.676,1.214,75.31,0.36,0
552,2021-07-01,27.26,76.68,0.652,1.212,85.92,0.0,0
552,2021-08-01,33.43,49.57,0.459,0.872,57.3,0.5,0
552,2021-09-01,27.08,54.06,0.491,1.231,55.32,0.0,0
552,2021-10-01,28.16,29.64,0.406,0.409,46.09,0.0,0
552,2021-11-01,25.38,30.03,0.382,0.484,51.8,0.51,0
552,2021-12-01,29.32,23.07,0.264,0.472,33.92,0.0,0
552,2022-01-01,31.26,22.98,0.379,0.542,45.8,2.39,0
552,2022-02-01,34.7,12.01,0.258,0.743,36.52,0.54,0
552,2022-03-01,27.71,7.01,0.281,0.415,35.25,1.01,0
552,2022-04-01,27.21,28.87,0.326,0.682,45.09,0.0,0
552,2022-05-01,33.94,5.41,0.355,0.632,42.43,0.0,0
552,2022-06-01,27.16,45.01,0.496,0.727,66.92,0.37,0
552,2022-07-01,31.22,77.58,0.714,0.859,89.24,2.66,0
552,2022-08-01,32.04,66.37,0.641,1.035,82.34,1.58,0
552,2022-09-01,29.47,40.08,0.482,0.809,56.89,0.0,0
552,2022-10-01,27.64,14.75,0.288,0.339,37.85,0.0,0
552,2022-11-01,28.11,13.04,0.302,0.411,39.13,0.0,0
552,2022-12-01,29.19,18.15,0.271,0.688,34.94,2.28,0
552,2023-01-01,31.95,27.38,0.359,0.818,49.75,0.22,0
552,2023-02-01,28.58,23.9,0.334,0.657,47.49,1.47,0
552,2023-03-01,25.24,21.92,0.256,0.517,42.22,0.0,0
552,2023-04-01,25.94,6.24,0.2,0.641,38.2,5.39,0
552,2023-05-01,29.74,5.15,0.2,0.625,35.02,0.0,0
552,2023-06-01,31.28,76.26,0.566,1.361,68.48,2.53,0
552,2023-07-01,28.37,56.17,0.572,0.223,66.09,0.0,0
552,2023-08-01,32.84,56.22,0.493,1.142,64.33,0.0,0
552,2023-09-01,25.38,71.1,0.525,0.857,70.65,0.67,0
552,2023-10-01,28.26,43.02,0.497,0.455,61.74,0.0,0
552,2023-11-01,25.87,32.37,0.324,0.645,41.79,3.16,0
552,2023-12-01,34.86,28.19,0.288,0.825,53.01,0.0,0
552,2024-01-01,26.24,14.28,0.32,0.18,48.82,1.9,0
552,2024-02-01,29.56,7.21,0.21,0.294,32.43,0.0,0
552,2024-03-01,33.71,9.77,0.281,0.357,42.87,0.0,0
552,2024-04-01,26.22,28.17,0.32,0.193,42.47,2.25,0
552,2024-05-01,28.92,7.5,0.257,0.246,27.85,0.0,0
552,2024-06-01,31.93,47.56,0.475,0.908,58.72,0.0,0
552,2024-07-01,25.95,79.5,0.676,1.441,83.17,0.0,0
552,2024-08-01,31.25,63.31,0.597,1.23,75.29,2.46,0
552,2024-09-01,34.05,46.75,0.593,0.854,78.83,0.64,0
552,2024-10-01,26.06,10.46,0.2,0.418,36.22,0.48,0
552,2024-11-01,25.75,22.99,0.304,0.714,47.93,1.7,0
552,2024-12-01,27.06,24.86,0.39,0.518,55.39,0.0,0
553,2020-01-01,29.11,5.15,0.224,0.223,32.08,1.68,0
553,2020-02-01,30.03,24.92,0.282,0.461,36.0,0.0,0
553,2020-03-01,28.41,22.19,0.329,0.501,46.42,0.41,0
553,2020-04-01,31.68,24.09,0.345,0.643,48.03,0.0,0
553,2020-05-01,26.56,20.47,0.373,0.351,52.9,0.0,0
553,2020-06-01,30.94,42.13,0.449,0.771,55.19,0.0,0
553,2020-07-01,33.17,60.8,0.579,0.784,66.55,0.54,0
553,2020-08-01,28.0,77.33,0.706,1.344,78.28,0.0,0
553,2020-09-01,32.27,78.28,0.704,1.407,91.02,0.85,0
553,2020-10-01,34.8,39.75,0.472,0.244,61.37,3.14,0
553,2020-11-01,28.11,28.5,0.399,0.685,59.4,6.4,0
553,2020-12-01,26.38,23.51,0.324,0.96,38.79,1.1,0
553,2021-01-01,29.76,17.95,0.362,0.639,42.55,0.19,0
553,2021-02-01,32.79,17.39,0.318,0.387,32.05,1.68,0
553,2021-03-01,26.55,11.22,0.35,0.155,52.5,2.67,0
553,2021-04-01,30.17,10.14,0.29,0.094,42.83,0.48,0
553,2021-05-01,34.23,11.02,0.273,0.446,40.98,0.0,0
553,2021-06-01,32.02,63.94,0.525,0.999,64.79,0.0,0
553,2021-07-01,33.07,51.6,0.538,1.302,62.67,0.96,0
553,2021-08-01,34.2,44.27,0.413,0.706,48.5,3.22,0
553,2021-09-01,31.11,73.97,0.649,1.202,80.66,0.61,0
553,2021-10-01,31.67,44.74,0.445,0.87,77.34,0.0,0
553,2021-11-01,27.58,31.89,0.444,0.507,65.35,0.0,0
553,2021-12-01,28.13,10.84,0.289,0.572,44.8,0.0,0
553,2022-01-01,28.85,21.38,0.263,0.595,43.16,0.0,0
553,2022-02-01,29.61,7.43,0.224,0.173,28.48,2.68,0
553,2022-03-01,27.6,28.79,0.304,0.592,47.3,0.8,0
553,2022-04-01,31.35,11.35,0.315,0.0,42.04,0.33,0
553,2022-05-01,30.65,16.62,0.217,0.201,24.59,0.4,0
553,2022-06-01,31.09,77.11,0.708,0.693,88.65,0.0,0
553,2022-07-01,27.83,73.79,0.717,1.311,89.85,1.07,0
553,2022-08-01,29.07,78.68,0.691,1.139,87.94,0.98,0
553,2022-09-01,30.62,75.36,0.7,1.709,83.07,0.0,0
553,2022-10-01,33.86,36.47,0.374,0.472,50.89,0.0,0
553,2022-11-01,31.68,42.56,0.404,0.513,58.79,1.67,0
553,2022-12-01,32.43,24.92,0.425,0.539,51.81,0.0,0
553,2023-01-01,30.4,13.99,0.328,0.425,48.94,0.0,0
553,2023-02-01,34.32,28.71,0.441,0.44,68.85,2.43,0
553,2023-03-01,25.33,25.78,0.39,0.625,49.36,0.0,0
553,2023-04-01,28.12,14.24,0.286,0.0,48.96,0.12,0
553,2023-05-01,31.66,12.61,0.255,0.189,45.27,0.0,0
553,2023-06-01,30.42,43.62,0.512,0.75,60.17,0.51,0
553,2023-07-01,30.81,55.63,0.505,0.655,60.31,2.56,0
553,2023-08-01,34.71,51.03,0.62,0.888,75.56,4.13,0
553,2023-09-01,33.35,54.17,0.545,0.892,65.19,0.0,0
553,2023-10-01,29.06,27.76,0.422,0.492,52.49,2.59,0
553,2023-11-01,25.43,21.85,0.29,0.53,40.88,0.0,0
553,2023-12-01,33.98,28.07,0.312,0.421,39.39,0.0,0
553,2024-01-01,26.7,28.57,0.412,0.382,49.59,0.95,0
553,2024-02-01,31.98,10.61,0.275,0.46,44.96,0.21,0
553,2024-03-01,30.92,23.81,0.371,0.35,51.85,0.0,0
553,2024-04-01,31.29,21.76,0.353,0.484,47.78,0.0,0
553,2024-05-01,34.91,18.99,0.341,0.53,44.76,3.79,0
553,2024-06-01,33.15,51.48,0.447,0.891,56.83,3.43,0
553,2024-07-01,28.51,51.81,0.414,0.632,59.46,0.89,0
553,2024-08-01,25.03,44.99,0.424,0.771,55.2,3.68,0
553,2024-09-01,30.5,40.91,0.49,0.629,58.16,0.0,0
553,2024-10-01,28.76,36.37,0.429,0.489,59.86,0.0,0
553,2024-11-01,28.42,44.63,0.427,0.711,54.78,0.0,0
553,2024-12-01,30.7,28.71,0.356,0.651,44.59,0.0,0
554,2020-01-01,30.76,26.76,0.408,0.748,56.55,0.0,0
554,2020-02-01,26.13,18.01,0.241,0.391,27.49,0.0,0
554,2020-03-01,30.56,5.26,0.267,0.523,45.85,0.0,0
554,2020-04-01,25.92,29.91,0.391,0.828,51.18,4.07,0
554,2020-05-01,30.46,6.86,0.319,0.455,54.52,0.0,0
554,2020-06-01,26.91,57.78,0.593,1.395,66.67,1.07,0
554,2020-07-01,29.08,42.26,0.429,0.815,53.2,1.57,0
554,2020-08-01,29.67,47.32,0.447,0.882,58.04,1.87,0
554,2020-09-01,29.33,50.81,0.459,1.062,61.94,0.0,0
554,2020-10-01,33.58,41.88,0.374,0.85,50.53,0.0,0
554,2020-11-01,28.72,41.15,0.395,0.766,60.28,0.44,0
554,2020-12-01,26.78,7.83,0.273,0.0,42.68,0.05,0
554,2021-01-01,32.81,27.04,0.358,0.349,50.4,0.09,0
554,2021-02-01,29.75,21.05,0.282,0.537,36.78,1.74,0
554,2021-03-01,26.53,6.12,0.215,0.454,33.32,0.0,0
554,2021-04-01,31.81,5.37,0.343,0.034,55.68,1.74,0
554,2021-05-01,29.06,17.08,0.326,0.531,35.43,1.6,0
554,2021-06-01,25.49,50.76,0.606,0.924,71.31,1.33,0
554,2021-07-01,27.77,56.17,0.559,1.062,68.12,0.0,0
554,2021-08-01,29.97,40.74,0.422,0.857,57.56,0.0,0
554,2021-09-01,31.36,64.45,0.509,0.883,68.74,0.0,0
554,2021-10-01,26.95,39.65,0.431,0.779,54.64,2.31,0
554,2021-11-01,30.64,32.52,0.398,0.687,57.55,0.0,0
554,2021-12-01,34.06,16.68,0.263,0.405,34.2,0.42,0
554,2022-01-01,27.91,24.41,0.348,0.671,49.01,1.73,0
554,2022-02-01,29.98,17.14,0.278,0.354,44.28,0.0,0
554,2022-03-01,34.14,9.11,0.254,0.115,33.46,4.78,0
554,2022-04-01,29.24,18.41,0.282,0.552,42.06,0.0,0
554,2022-05-01,25.96,23.86,0.319,0.422,43.0,0.64,0
554,2022-06-01,28.85,69.8,0.593,1.07,68.13,0.0,0
554,2022-07-01,25.45,74.91,0.644,1.026,79.62,0.0,0
554,2022-08-01,32.36,40.99,0.404,0.528,57.15,0.0,0
554,2022-09-01,26.43,73.69,0.64,1.265,72.05,0.0,0
554,2022-10-01,32.96,36.2,0.456,0.579,65.71,1.32,0
554,2022-11-01,27.1,38.93,0.389,0.843,46.76,0.99,0
554,2022-12-01,26.04,15.87,0.394,0.35,49.04,0.0,0
554,2023-01-01,33.3,13.16,0.279,0.594,44.37,0.0,0
554,2023-02-01,29.56,26.26,0.288,0.472,47.12,3.77,0
554,2023-03-01,32.8,16.0,0.263,0.219,37.89,0.0,0
554,2023-04-01,28.75,8.59,0.243,0.38,43.29,2.04,0
554,2023-05-01,26.92,17.9,0.276,0.177,37.52,0.0,0
554,2023-06-01,25.28,55.29,0.547,0.892,70.66,0.0,0
554,2023-07-01,33.22,54.91,0.468,1.067,55.92,0.0,0
554,2023-08-01,30.74,71.57,0.673,1.14,85.15,0.1,0
554,2023-09-01,25.9,42.86,0.379,0.819,53.19,0.38,0
554,2023-10-01,32.38,23.68,0.359,0.687,47.72,0.0,0
554,2023-11-01,31.17,18.06,0.273,0.413,36.58,0.0,0
554,2023-12-01,32.27,10.65,0.249,0.444,40.15,0.34,0
554,2024-01-01,25.09,16.26,0.316,0.586,41.14,0.0,0
554,2024-02-01,27.98,20.36,0.375,0.495,54.02,0.63,0
554,2024-03-01,29.85,22.95,0.396,0.396,49.29,1.63,0
554,2024-04-01,32.93,7.21,0.258,0.568,42.89,1.7,0
554,2024-05-01,29.82,10.72,0.35,0.318,44.7,0.65,0
554,2024-06-01,26.19,54.0,0.532,1.112,62.22,0.0,0
554,2024-07-01,31.89,57.16,0.559,0.849,63.71,3.5,0
554,2024-08-01,31.93,73.53,0.46,0.951,54.05,0.0,0
554,2024-09-01,29.15,77.17,0.625,1.216,70.52,0.0,0
554,2024-10-01,30.15,38.33,0.389,0.533,49.29,2.29,0
554,2024-11-01,28.33,46.54,0.542,1.041,69.37,0.0,0
554,2024-12-01,30.52,26.69,0.401,0.711,52.67,0.0,0
555,2020-01-01,25.04,7.27,0.209,0.584,34.3,0.0,0
555,2020-02-01,34.37,9.19,0.213,0.349,35.45,5.08,0
555,2020-03-01,31.58,11.72,0.362,0.627,46.84,0.0,0
555,2020-04-01,31.59,18.79,0.415,0.733,49.32,1.23,0
555,2020-05-01,25.56,23.54,0.373,0.742,53.22,0.49,0
555,2020-06-01,29.82,66.99,0.687,1.173,90.24,0.0,0
555,2020-07-01,28.77,68.24,0.597,1.029,83.83,0.0,0
555,2020-08-01,33.47,61.12,0.614,1.364,65.51,0.0,0
555,2020-09-01,34.53,69.39,0.642,1.224,77.36,0.0,0
555,2020-10-01,30.84,20.5,0.282,0.334,37.09,0.0,0
555,2020-11-01,34.01,38.05,0.387,0.902,55.94,0.0,0
555,2020-12-01,28.23,27.77,0.413,0.336,50.76,0.0,0
555,2021-01-01,25.22,12.95,0.354,0.546,44.65,0.01,0
555,2021-02-01,30.23,28.38,0.332,0.956,46.84,0.0,0
555,2021-03-01,33.91,24.82,0.301,0.465,48.23,0.72,0
555,2021-04-01,25.36,20.28,0.295,0.309,43.6,0.0,0
555,2021-05-01,26.27,16.08,0.431,0.669,52.83,0.0,0
555,2021-06-01,27.88,66.0,0.588,1.351,72.61,1.89,0
555,2021-07-01,28.95,47.48,0.419,1.027,59.52,2.93,0
555,2021-08-01,25.21,61.63,0.519,0.841,73.23,0.0,0
555,2021-09-01,27.29,72.28,0.672,0.793,78.76,1.73,0
555,2021-10-01,34.97,34.79,0.54,0.561,68.83,0.0,0
555,2021-11-01,25.7,49.07,0.53,1.025,59.81,3.29,0
555,2021-12-01,28.1,18.33,0.317,0.553,56.82,0.0,0
555,2022-01-01,26.44,29.5,0.427,0.862,63.34,0.0,0
555,2022-02-01,29.05,29.67,0.366,0.519,53.02,0.72,0
555,2022-03-01,26.71,17.23,0.325,0.475,43.11,0.0,0
555,2022-04-01,33.65,20.71,0.294,0.185,48.75,0.0,0
555,2022-05-01,33.2,27.37,0.311,0.438,55.65,4.14,0
555,2022-06-01,28.12,77.2,0.574,1.014,71.78,0.0,0
555,2022-07-01,34.62,54.74,0.607,1.313,72.16,0.0,0
555,2022-08-01,33.42,65.16,0.565,1.028,69.26,0.15,0
555,2022-09-01,33.15,53.7,0.504,0.85,65.09,0.66,0
555,2022-10-01,29.02,42.98,0.459,0.858,64.11,1.07,0
555,2022-11-01,25.75,31.58,0.325,0.731,48.95,0.0,0
555,2022-12-01,31.74,14.35,0.339,0.0,51.14,1.76,0
555,2023-01-01,27.82,6.12,0.218,0.018,32.79,0.99,0
555,2023-02-01,25.08,10.91,0.215,0.143,31.41,0.0,0
555,2023-03-01,30.25,7.41,0.356,0.385,43.66,0.99,0
555,2023-04-01,31.25,28.63,0.376,0.37,53.8,0.0,0
555,2023-05-01,33.23,29.01,0.36,0.416,49.12,0.0,0
555,2023-06-01,31.94,54.79,0.559,0.943,80.55,0.0,0
555,2023-07-01,28.87,63.09,0.615,0.72,76.36,4.58,0
555,2023-08-01,32.18,44.04,0.53,0.884,75.07,0.0,0
555,2023-09-01,31.22,78.54,0.744,1.785,91.42,1.57,0
555,2023-10-01,26.92,48.97,0.435,0.493,48.58,2.45,0
555,2023-11-01,30.69,45.32,0.489,0.807,68.85,0.79,0
555,2023-12-01,27.47,14.89,0.2,0.259,28.51,1.85,0
555,2024-01-01,32.18,16.88,0.283,0.345,38.11,0.16,0
555,2024-02-01,26.51,19.24,0.312,0.718,45.19,0.0,0
555,2024-03-01,28.08,24.86,0.392,0.704,52.99,2.92,0
555,2024-04-01,29.96,15.74,0.245,0.34,28.15,0.0,0
555,2024-05-01,25.06,23.69,0.363,0.398,46.18,0.0,0
555,2024-06-01,33.12,73.32,0.653,1.213,81.3,0.0,0
555,2024-07-01,28.73,61.94,0.568,0.718,68.41,0.42,0
555,2024-08-01,31.2,55.25,0.527,0.809,60.04,0.0,0
555,2024-09-01,34.46,79.61,0.643,1.61,74.66,0.0,0
555,2024-10-01,30.74,27.52,0.37,0.836,56.63,0.0,0
555,2024-11-01,30.21,48.85,0.498,0.937,66.74,0.0,0
555,2024-12-01,32.7,18.86,0.358,0.202,46.79,1.18,0
556,2020-01-01,25.77,28.51,0.43,0.393,56.37,0.0,0
556,2020-02-01,30.38,21.16,0.368,0.359,47.54,0.77,0
556,2020-03-01,27.29,19.52,0.411,0.555,57.0,0.0,0
556,2020-04-01,25.48,20.29,0.369,0.535,46.97,1.99,0
556,2020-05-01,31.38,8.41,0.353,0.438,49.24,2.09,0
556,2020-06-01,34.56,53.95,0.416,0.895,49.09,0.98,0
556,2020-07-01,25.62,70.29,0.647,1.237,68.02,0.84,0
556,2020-08-01,33.07,61.9,0.577,0.788,72.63,2.55,0
556,2020-09-01,29.04,56.49,0.526,1.153,60.83,0.0,0
556,2020-10-01,32.7,44.57,0.419,1.097,67.19,0.0,0
556,2020-11-01,33.38,33.9,0.383,1.01,59.96,0.0,0
556,2020-12-01,31.56,19.46,0.392,0.358,46.66,1.19,0
556,2021-01-01,28.92,9.34,0.324,0.504,47.37,0.0,0
556,2021-02-01,31.4,6.65,0.231,0.101,32.35,0.0,0
556,2021-03-01,33.76,24.25,0.271,0.483,48.76,0.0,0
556,2021-04-01,32.86,9.36,0.332,0.423,50.66,0.0,0
556,2021-05-01,33.22,12.91,0.253,0.847,32.37,0.0,0
556,2021-06-01,31.54,43.11,0.439,0.656,64.37,0.17,0
556,2021-07-01,30.54,67.76,0.58,1.024,70.49,0.0,0
556,2021-08-01,31.89,58.19,0.594,1.27,72.48,3.93,0
556,2021-09-01,29.61,67.74,0.584,1.356,70.09,1.74,0
556,2021-10-01,33.16,12.26,0.266,0.412,48.04,0.0,0
556,2021-11-01,30.79,18.83,0.323,0.782,51.8,0.0,0
556,2021-12-01,29.2,29.63,0.379,0.753,52.85,0.0,0
556,2022-01-01,31.22,6.09,0.232,0.85,35.42,1.09,0
556,2022-02-01,29.87,11.64,0.382,0.244,61.54,0.0,0
556,2022-03-01,34.84,16.75,0.289,0.472,38.08,2.1,0
556,2022-04-01,30.33,11.81,0.223,0.373,32.89,0.21,0
556,2022-05-01,28.02,12.03,0.318,0.236,43.21,0.96,0
556,2022-06-01,31.73,42.13,0.404,1.079,56.45,0.0,0
556,2022-07-01,29.77,50.71,0.466,0.411,56.82,0.0,0
556,2022-08-01,31.73,73.18,0.766,1.255,94.32,0.0,0
556,2022-09-01,25.91,67.3,0.596,1.257,65.64,0.0,0
556,2022-10-01,34.83,19.11,0.377,0.0,52.79,0.0,0
556,2022-11-01,26.49,19.03,0.313,0.978,36.09,1.45,0
556,2022-12-01,26.19,18.92,0.33,0.606,51.02,1.08,0
556,2023-01-01,31.88,27.61,0.331,0.42,49.55,0.23,0
556,2023-02-01,25.18,26.02,0.341,0.776,43.78,1.51,0
556,2023-03-01,28.34,20.89,0.382,0.252,57.46,0.0,0
556,2023-04-01,27.92,18.42,0.426,0.429,57.25,2.89,0
556,2023-05-01,26.85,21.38,0.412,0.21,57.57,1.78,0
556,2023-06-01,30.22,77.83,0.604,1.641,79.43,0.0,0
556,2023-07-01,32.92,50.63,0.405,1.3,50.34,0.0,0
556,2023-08-01,31.42,55.51,0.468,0.993,59.91,0.0,0
556,2023-09-01,33.66,53.44,0.614,0.613,79.98,0.28,0
556,2023-10-01,28.39,22.8,0.397,0.339,50.23,1.1,0
556,2023-11-01,33.47,33.76,0.38,0.73,52.16,2.12,0
556,2023-12-01,30.37,5.9,0.2,0.385,26.34,3.19,0
556,2024-01-01,25.45,16.13,0.327,0.604,49.0,0.47,0
556,2024-02-01,26.64,7.17,0.2,0.655,32.15,3.79,0
556,2024-03-01,32.96,5.78,0.223,0.434,33.19,0.0,0
556,2024-04-01,27.12,25.82,0.413,0.635,55.59,0.0,0
556,2024-05-01,27.33,26.65,0.4,0.492,59.81,0.0,0
556,2024-06-01,30.54,56.81,0.592,1.016,78.12,0.37,0
556,2024-07-01,33.2,77.89,0.687,1.439,83.11,0.0,0
556,2024-08-01,35.0,57.29,0.643,1.147,79.6,0.44,0
556,2024-09-01,26.07,70.79,0.581,1.089,69.21,0.0,0
556,2024-10-01,34.97,43.13,0.424,0.834,58.29,1.04,0
556,2024-11-01,31.74,26.78,0.449,0.632,58.63,1.12,0
556,2024-12-01,27.62,15.24,0.283,0.68,37.99,0.0,0
557,2020-01-01,30.52,12.09,0.219,0.51,39.45,0.42,0
557,2020-02-01,28.08,20.94,0.293,0.477,43.04,0.76,0
557,2020-03-01,31.71,9.86,0.2,0.139,36.17,0.1,0
557,2020-04-01,27.35,13.72,0.315,0.415,44.46,0.0,0
557,2020-05-01,29.88,16.02,0.271,0.385,37.64,0.0,0
557,2020-06-01,34.21,46.32,0.449,0.488,55.94,0.29,0
557,2020-07-01,25.83,41.52,0.401,0.967,52.88,0.0,0
557,2020-08-01,33.53,66.8,0.587,0.982,62.46,0.0,0
557,2020-09-01,31.68,44.0,0.395,1.238,60.94,0.0,0
557,2020-10-01,30.41,23.06,0.266,0.387,38.87,0.0,0
557,2020-11-01,32.75,49.75,0.475,0.915,61.81,0.0,0
557,2020-12-01,33.1,19.41,0.315,0.365,50.5,3.26,0
557,2021-01-01,29.24,14.57,0.218,0.396,27.21,1.53,0
557,2021-02-01,29.75,11.5,0.2,0.46,31.0,0.0,0
557,2021-03-01,32.62,15.84,0.309,0.659,47.91,2.48,0
557,2021-04-01,33.13,27.79,0.296,0.735,44.07,1.89,0
557,2021-05-01,30.75,24.4,0.35,0.26,45.66,1.73,0
557,2021-06-01,26.21,75.12,0.661,0.695,70.43,1.2,0
557,2021-07-01,30.44,53.19,0.559,1.095,67.42,0.0,0
557,2021-08-01,31.66,64.4,0.539,1.108,67.21,0.0,0
557,2021-09-01,27.54,60.27,0.571,1.264,78.0,2.07,0
557,2021-10-01,28.15,22.1,0.398,0.415,47.62,1.77,0
557,2021-11-01,28.13,18.74,0.263,0.353,47.72,0.0,0
557,2021-12-01,25.8,14.95,0.333,0.454,49.72,0.0,0
557,2022-01-01,29.91,8.52,0.2,0.239,42.49,0.0,0
557,2022-02-01,27.52,25.71,0.446,0.618,53.03,0.0,0
557,2022-03-01,30.32,19.81,0.255,0.328,35.28,0.16,0
557,2022-04-01,33.45,13.75,0.248,0.248,34.83,3.34,0
557,2022-05-01,30.74,18.67,0.264,0.264,39.29,1.2,0
557,2022-06-01,26.06,57.11,0.589,0.758,68.13,0.0,0
557,2022-07-01,32.47,68.91,0.589,0.907,65.24,1.98,0
557,2022-08-01,30.59,79.04,0.631,0.775,77.72,1.87,0
557,2022-09-01,25.24,55.76,0.47,0.774,60.42,0.0,0
557,2022-10-01,30.19,45.03,0.455,0.618,59.61,0.35,0
557,2022-11-01,30.36,44.19,0.495,0.627,62.46,3.11,0
557,2022-12-01,30.99,6.86,0.204,0.005,32.59,1.77,0
557,2023-01-01,30.94,7.71,0.3,0.473,43.89,0.37,0
557,2023-02-01,25.12,9.73,0.224,0.334,44.13,0.0,0
557,2023-03-01,32.94,23.91,0.284,0.723,35.78,0.0,0
557,2023-04-01,25.11,17.87,0.36,0.375,53.08,0.0,0
557,2023-05-01,26.43,22.15,0.275,0.459,40.18,0.0,0
557,2023-06-01,32.8,60.52,0.57,1.15,68.95,0.0,0
557,2023-07-01,32.97,57.39,0.558,0.722,69.19,0.89,0
557,2023-08-01,34.35,55.17,0.486,0.964,63.08,0.0,0
557,2023-09-01,28.87,41.11,0.565,0.167,70.74,0.0,0
557,2023-10-01,29.78,39.95,0.44,0.844,52.03,1.59,0
557,2023-11-01,26.26,49.65,0.51,1.121,59.07,0.36,0
557,2023-12-01,29.36,24.19,0.378,0.439,48.24,0.0,0
557,2024-01-01,33.71,18.9,0.261,0.408,33.88,0.0,0
557,2024-02-01,33.59,28.74,0.362,0.661,56.33,0.0,0
557,2024-03-01,26.25,29.16,0.247,0.484,35.99,0.0,0
557,2024-04-01,30.16,19.76,0.323,0.742,51.22,0.0,0
557,2024-05-01,28.45,6.87,0.27,0.321,48.19,3.29,0
557,2024-06-01,33.59,73.54,0.735,1.05,85.66,0.0,0
557,2024-07-01,30.9,68.69,0.658,1.007,72.44,0.0,0
557,2024-08-01,33.37,47.22,0.559,0.418,72.97,0.0,0
557,2024-09-01,31.29,44.92,0.426,0.63,55.47,0.0,0
557,2024-10-01,33.55,20.29,0.277,0.433,41.9,0.0,0
557,2024-11-01,34.35,32.93,0.353,0.812,51.98,2.83,0
557,2024-12-01,30.26,22.45,0.264,0.756,36.06,0.92,0
558,2020-01-01,31.19,12.32,0.337,0.481,46.07,0.69,0
558,2020-02-01,30.94,14.04,0.248,0.286,47.94,0.0,0
558,2020-03-01,25.54,29.73,0.351,0.483,55.68,0.0,0
558,2020-04-01,29.62,21.83,0.3,0.554,38.77,0.0,0
558,2020-05-01,27.68,5.21,0.2,0.225,37.14,0.0,0
558,2020-06-01,34.64,58.22,0.529,1.115,67.87,0.0,0
558,2020-07-01,33.59,76.87,0.727,1.296,90.86,0.76,0
558,2020-08-01,30.49,72.45,0.665,1.026,90.32,0.28,0
558,2020-09-01,33.66,71.06,0.652,1.16,81.08,0.0,0
558,2020-10-01,26.88,32.54,0.453,0.51,60.67,0.0,0
558,2020-11-01,30.18,46.69,0.459,0.824,70.08,0.0,0
558,2020-12-01,32.61,16.92,0.434,0.182,58.91,2.89,0
558,2021-01-01,32.78,11.44,0.265,0.331,46.6,0.0,0
558,2021-02-01,29.37,21.92,0.24,0.431,41.85,0.0,0
558,2021-03-01,33.05,20.39,0.348,0.665,55.2,0.0,0
558,2021-04-01,28.6,12.75,0.213,0.151,41.29,0.0,0
558,2021-05-01,31.82,18.72,0.347,0.382,53.92,1.35,0
558,2021-06-01,33.06,77.25,0.652,1.153,81.69,3.01,0
558,2021-07-01,27.22,56.24,0.564,0.794,68.62,0.0,0
558,2021-08-01,28.58,67.63,0.673,1.379,85.65,3.38,0
558,2021-09-01,34.59,53.74,0.568,0.551,68.25,3.07,0
